province,district,street,price_unit,price_value,price_absolute,area,type,front,room,toilet,floor,attributes
01,005,Trần Cung,1,12.8,12800.0,73.0,1,4.55,7,4,4,
01,005,"A,B Quan Hoa",1,15.0,15000.0,36.0,1,6.0,0,0,6,Ô tô
01,005,Mặt phố Cầu Giấy,1,20.2,20200.0,29.0,1,3.3,0,0,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Mặt phố Lô N04A KĐT mới Dịch vọng,1,76.0,76000.0,290.0,1,16.0,7,3,5,Ô tô
01,005,Nghĩa Đô,1,38.0,38000.0,77.0,1,6.7,7,3,8,"Mặt phố, Kinh doanh, Thang máy"
01,005,Lạc Long Quân,1,24.0,24000.0,60.0,1,4.0,0,0,8,"Ô tô, Kinh doanh, Thang máy"
01,005,Phạm Văn Đồng,1,15.0,15000.0,87.0,1,4.1,26,26,7,"Kinh doanh, Dòng tiền, Thang máy"
01,005,Nguyễn Ngọc Vũ,1,7.6,7600.0,53.0,1,3.6,0,0,1,"Kinh doanh, Ô tô"
01,005,Mặt phố D2,1,8.0,8000.0,198.0,1,15.0,0,0,1,"Ô tô, Mặt phố, Kinh doanh"
01,005,Nguyễn Ngọc Vũ,1,7.5,7500.0,43.0,1,4.5,8,6,5,
01,005,Cầu Giấy,1,26.5,26500.0,49.0,1,5.5,0,0,7,Mặt phố
01,005,KĐT Mới Yên Hòa,1,72.5,72500.0,153.0,1,10.0,12,10,5,"Ô tô, Kinh doanh, Thang máy, Dòng tiền"
01,005,Lạc Long Quân,1,12.5,12500.0,107.0,1,5.3,6,4,4,"Ô tô, Dòng tiền"
01,005,Lạc Long Quân,1,11.0,0.0,46.0,1,13.0,7,5,5,"Ô tô, Kinh doanh"
01,005,Trần Bình,1,11.5,11500.0,64.0,1,5.2,12,12,7,Ô tô
01,005,Phạm Văn Đồng,1,5.2,5200.0,31.0,1,8.0,6,5,5,
01,005,Mặt phố Dường 800A,1,3.8,3800.0,68.0,1,4.0,0,0,1,Kinh doanh
01,005,Nguyễn Khang,1,11.0,11000.0,54.0,1,4.0,6,3,5,"Ô tô, Kinh doanh"
01,005,Mặt phố Dương Quảng Hàm,1,13.5,13500.0,98.0,1,12.8,12,3,7,
01,005,Nguyễn Khang,1,11.5,11500.0,77.0,1,5.2,5,4,3,Dòng tiền
01,005,Mặt phố Yên Hoà,1,34.0,34000.0,87.0,1,4.3,0,0,1,"Mặt phố, Kinh doanh, Dòng tiền, Ô tô"
01,005,Mặt phố Xuân Thuỷ,1,60.4,60400.0,303.0,1,3.8,20,0,5,"Mặt phố, Kinh doanh"
01,005,Mặt phố Cầu Giấy,1,18.0,18000.0,31.0,1,3.5,5,1,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Cầu Giấy,1,12.0,12000.0,56.0,1,19.0,11,0,6,"Kinh doanh, Dòng tiền"
01,005,Yên Hòa,1,4.8,4800.0,32.0,1,3.0,6,1,4,
01,005,Mặt phố Nghĩa Tân kéo dài,1,8.35,8350.0,60.0,1,3.3,5,3,4,"Mặt phố, Kinh doanh"
01,005,Quan Hoa,1,14.5,14500.0,60.0,1,4.0,12,12,7,"Dòng tiền, Thang máy, Ô tô"
01,005,Quan Hoa,1,4.8,4800.0,55.0,1,4.0,4,4,2,
01,005,Hoa Bằng,1,5.75,0.0,44.0,1,3.7,12,6,5,"Ô tô, Kinh doanh"
01,005,86.2 Duy Tân,1,285.0,285000.0,850.0,1,18.0,70,0,13,"Ô tô, Mặt phố, Kinh doanh, Thang máy"
01,005,Mặt phố Cầu Giấy,1,12.0,12000.0,35.0,1,2.2,4,1,4,"Mặt phố, Ô tô, Kinh doanh"
01,005,Mặt phố Yên Hòa,1,11.8,11800.0,59.0,1,3.5,5,1,4,"Ô tô, Mặt phố, Kinh doanh"
01,005,Cầu Giấy,1,9.0,9000.0,50.0,1,3.6,10,7,6,Ô tô
01,005,Nguyễn Văn Huyên (Dương Quảng Hàm),1,7.9,7900.0,69.0,1,3.3,3,3,5,Kinh doanh
01,005,Mặt phố Hoa Bằng,1,22.0,22000.0,116.0,1,5.2,5,3,2,"Ô tô, Mặt phố, Dòng tiền"
01,005,Mặt phố Lạc Long Quân,1,7.0,7000.0,23.0,1,3.6,4,0,4,"Mặt phố, Kinh doanh"
01,005,Mặt phố Chung cư Thăng Long Tower,1,2.58,2580.0,70.0,1,5.0,2,2,1,
01,005,Mặt phố án tòa nhà văn phòng và dịch vụ thương mai lô 17-E4,1,160.0,160000.0,4300.0,1,300.0,0,0,-1,"Ô tô, Mặt phố, Kinh doanh, Chung cư, Thang máy"
01,005,Trần Duy Hưng,1,55.0,55000.0,130.0,1,8.5,24,0,9,"Ô tô, Thang máy, Dòng tiền"
01,005,Mặt phố cư KĐT Cầu Giấy - FIVE STAR RESIDENCE,1,1550.0,1550000.0,7220.0,1,200.0,0,0,30,"Ô tô, Mặt phố, Kinh doanh"
01,005,Nguyễn Khang,1,7.3,7300.0,68.0,1,5.2,8,6,4,"Ô tô, Dòng tiền"
01,005,Mặt phố 10.7 Mai Dịch,1,17.0,17000.0,104.0,1,4.7,2,1,4,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Cầu Giấy,1,7.56,7560.0,42.0,1,4.0,0,0,1,
01,005,Trung Kính,1,25.0,25000.0,204.0,1,11.0,0,0,2,
01,005,Nguyễn Văn Huyên,1,25.5,25500.0,81.0,1,5.5,0,0,4,
01,005,Mặt phố Cầu Giấy,1,7.65,7650.0,20.0,1,2.0,4,0,4,"Mặt phố, Ô tô, Kinh doanh"
01,005,Khuất Duy Tiến,1,18.9,18900.0,55.0,1,5.5,2,0,4,"Ô tô, Mặt phố, Kinh doanh, Dòng tiền"
01,005,Cầu Giấy,1,14.5,14500.0,122.0,1,8.0,10,10,5,Dòng tiền
01,005,Trần Duy Hưng,1,25.5,25500.0,200.0,1,15.0,0,0,1,"Ô tô, Kinh doanh"
01,005,Mặt phố Trần Thái Tông,1,920.0,920000.0,3269.0,1,200.0,0,0,-1,"Ô tô, Mặt phố, Kinh doanh"
01,005,Trần Quốc Hoàn,1,16.0,16000.0,60.0,1,5.5,5,3,4,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Dương Khuê,1,49.0,49000.0,120.0,1,9.6,0,0,10,"Ô tô, Kinh doanh, Thang máy"
01,005,Cầu Giấy,1,7.2,7200.0,63.0,1,2.4,2,2,2,"Kinh doanh, Ô tô"
01,005,Trần Thái Tông,1,13.5,13500.0,104.0,1,5.4,4,3,4,
01,005,Mặt phố Cầu Giấy,1,41.0,41000.0,61.0,1,4.5,0,0,3,"Mặt phố, Kinh doanh, Dòng tiền, Ô tô"
01,005,- A29 Nghĩa Tân,1,20.0,20000.0,45.0,1,4.5,2,1,3,"Ô tô, Kinh doanh, Dòng tiền"
01,005,Quan Hoa,1,10.5,10500.0,68.0,1,5.5,0,0,-1,
01,005,Trần Duy Hưng,1,23.8,23800.0,110.0,1,7.8,27,4,6,"Dòng tiền, Thang máy"
01,005,Mặt phố Nguyễn Văn Huyên,1,45.0,45000.0,300.0,1,13.0,6,0,3,"Ô tô, Mặt phố, Kinh doanh"
01,005,Mặt phố Nguyễn Khả Trạc,1,21.0,21000.0,60.0,1,4.6,10,8,7,"Ô tô, Mặt phố, Kinh doanh"
01,005,Lạc Long Quân,1,13.0,13000.0,72.0,1,3.8,8,6,5,
01,005,Dịch Vọng Hậu,1,190.0,190000.0,1300.0,1,30.0,0,0,11,
01,005,Nguyễn Khang,1,9.95,9950.0,55.0,1,5.0,6,2,5,
01,005,Cầu Giấy,1,13.5,13500.0,75.0,1,5.6,15,15,7,
01,005,Trung Kính,1,12.7,12700.0,91.0,1,7.0,7,0,4,"Ô tô, Dòng tiền, Kinh doanh"
01,005,Mặt phố Vũ Phạm Hàm,1,97.0,97000.0,109.0,1,5.3,0,0,6,"Mặt phố, Kinh doanh, Ô tô"
01,005,Doãn Kế Thiện,1,40.0,40000.0,165.0,1,3.0,59,59,9,"Ô tô, Kinh doanh, Dòng tiền, Thang máy"
01,005,Mặt phố Yên Hòa,1,27.0,27000.0,60.0,1,5.0,6,4,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Mặt phố Cầu Giấy,1,54.5,54500.0,118.0,1,4.1,8,1,8,"Ô tô, Mặt phố, Kinh doanh"
01,005,Hoàng Quốc Việt,1,20.5,20500.0,110.0,1,4.1,7,0,4,Ô tô
01,005,Mặt phố SO1 Shophouse D'Capital 119 Trần Duy,1,13.0,13000.0,115.0,1,0.0,0,0,115,Kinh doanh
01,005,Mặt phố SO3 Shophouse D'Capital 119 Trần Duy,1,12.0,12000.0,84.0,1,0.0,0,0,84,"Mặt phố, Kinh doanh"
01,005,Mặt phố hộ 2604 Chung cư Diamond Khu đô thị GoldMark,1,6.0,6000.0,135.0,1,0.0,4,2,135,Kinh doanh
01,005,Nguyễn Khánh Toàn,1,32.5,32500.0,100.0,1,5.1,8,0,4,"Ô tô, Mặt phố, Kinh doanh"
01,005,Mặt phố Tô Hiệu,1,26.0,26000.0,284.0,1,3.6,0,0,2,"Mặt phố, Kinh doanh, Ô tô"
01,005,Lạc Long Quân,1,28.0,28000.0,221.0,1,16.0,6,1,3,Ô tô
01,005,Dịch Vọng Hậu,1,7.4,7400.0,35.0,1,5.2,4,1,5,"Ô tô, Mặt phố, Kinh doanh"
01,005,Cầu giấy,1,5.2,5200.0,45.0,1,4.2,6,4,4,
01,005,Hoàng Quốc Việt,1,51.0,51000.0,120.0,1,6.2,9,0,9,Ô tô
01,005,Mặt phố Lê Văn Lương,1,14.0,14000.0,70.0,1,5.0,2,0,2,"Ô tô, Mặt phố, Kinh doanh"
